,BR,DEP_TIME,FG,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindSpeed,RA,SN,Unnamed: 0,sky
3691,0.0,0.0,0.0,0.0,-4.0,19.0,0.0,36.0,0.0,30.64,10.0,14.0,10.0,0.0,0.0,0.0,3.0
11733,0.0,5.0,0.0,30.2,22.0,30.0,0.0,72.0,30.19,30.17,10.0,27.0,11.0,0.0,0.0,1812.0,2.0
6299,0.0,0.0,0.0,0.0,42.0,42.0,0.0,100.0,0.0,30.11,8.0,42.0,8.0,0.0,0.0,0.0,2.0
14864,0.0,11.0,0.0,30.13,49.0,50.0,0.0,96.0,30.12,30.11,10.0,49.0,11.0,0.0,0.0,5098.0,3.0
5767,0.0,0.0,0.0,0.0,38.0,43.0,0.0,82.0,0.0,30.14,10.0,41.0,0.0,0.0,0.0,0.0,4.0
8632,0.0,0.0,0.0,0.0,28.0,40.0,0.0,63.0,0.0,30.04,10.0,35.0,16.0,0.0,0.0,0.0,1.0
18112,0.0,9.0,0.0,30.51,26.0,38.0,0.0,62.0,30.51,30.48,10.0,33.0,7.0,0.0,0.0,8716.0,1.0
12516,0.0,6.0,0.0,30.49,12.0,24.0,0.0,60.0,30.49,30.47,10.0,21.0,8.0,0.0,0.0,2596.0,1.0
7333,0.0,0.0,0.0,0.0,9.0,30.0,0.0,41.0,0.0,30.35,10.0,24.0,20.0,0.0,0.0,0.0,1.0
11508,0.0,9.0,0.0,30.11,22.0,34.0,0.0,61.0,30.1,30.09,10.0,30.0,10.0,0.0,0.0,1587.0,1.0
10162,0.0,22.0,0.0,30.13,41.0,42.0,0.0,96.0,30.12,30.11,10.0,42.0,8.0,0.0,0.0,123.0,4.0
15062,1.0,4.0,0.0,30.08,40.0,41.0,0.05,96.0,30.07,30.06,6.0,41.0,21.0,1.0,0.0,5393.0,2.0
133,0.0,0.0,0.0,0.0,4.0,16.0,0.0,59.0,0.0,30.35,10.0,13.0,15.0,0.0,0.0,0.0,1.0
9402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17183,0.0,17.0,0.0,30.11,30.0,41.0,0.0,65.0,30.11,30.09,10.0,37.0,8.0,0.0,0.0,7717.0,3.0
866,0.0,0.0,0.0,0.0,2.0,21.0,0.0,43.0,0.0,30.34,10.0,17.0,5.0,0.0,0.0,0.0,2.0
13164,0.0,8.0,0.0,30.14,22.0,34.0,0.0,61.0,30.14,30.11,10.0,30.0,13.0,0.0,0.0,3264.0,1.0
16033,0.0,20.0,0.0,30.15,28.0,37.0,0.0,70.0,30.15,30.12,10.0,34.0,9.0,0.0,0.0,6446.0,2.0
4111,0.0,0.0,0.0,0.0,7.0,17.0,0.0,64.0,0.0,30.64,10.0,15.0,16.0,0.0,0.0,0.0,2.0
13846,0.0,15.0,0.0,30.16,24.0,39.0,0.0,55.0,30.16,30.14,10.0,33.0,13.0,0.0,0.0,3947.0,2.0
14626,1.0,9.0,0.0,30.18,50.0,50.0,0.0,100.0,30.17,30.16,4.0,50.0,10.0,0.0,0.0,4849.0,1.0
19495,0.0,20.0,0.0,30.3,32.0,35.0,0.0,89.0,30.3,30.27,10.0,34.0,0.0,0.0,0.0,10173.0,1.0
567,0.0,0.0,0.0,0.0,5.0,22.0,0.0,48.0,0.0,30.37,10.0,18.0,14.0,0.0,0.0,0.0,1.0
13251,0.0,3.0,0.0,30.1,19.0,28.0,0.0,69.0,30.09,30.08,10.0,25.0,9.0,0.0,0.0,3352.0,1.0
6762,0.0,0.0,0.0,0.0,14.0,31.0,0.0,49.0,0.0,30.11,10.0,26.0,21.0,0.0,0.0,0.0,1.0
5161,0.0,0.0,0.0,0.0,13.0,25.0,0.0,60.0,0.0,30.03,10.0,22.0,8.0,0.0,0.0,0.0,0.0
8771,0.0,0.0,0.0,0.0,11.0,25.0,0.0,55.0,0.0,30.14,10.0,21.0,21.0,0.0,0.0,0.0,1.0
13525,0.0,15.0,0.0,29.99,29.0,37.0,0.0,73.0,29.99,29.96,10.0,34.0,3.0,0.0,0.0,3626.0,1.0
9683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,0.0,0.0,0.0,0.0,8.0,19.0,0.0,62.0,0.0,30.35,10.0,16.0,18.0,0.0,0.0,0.0,1.0
17409,0.0,4.0,0.0,30.08,25.0,37.0,0.0,62.0,30.07,30.06,10.0,33.0,11.0,0.0,0.0,7943.0,2.0
9861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11206,0.0,5.0,0.0,29.88,25.0,37.0,0.0,62.0,29.88,29.85,10.0,33.0,21.0,0.0,0.0,1285.0,3.0
12793,0.0,1.0,0.0,30.54,16.0,29.0,0.0,58.0,30.54,30.51,10.0,25.0,6.0,0.0,0.0,2879.0,3.0
3338,0.0,0.0,0.0,0.0,20.0,34.0,0.0,56.0,0.0,29.9,10.0,29.0,20.0,0.0,0.0,0.0,1.0
14977,1.0,17.0,0.0,29.81,40.0,41.0,0.07,96.0,29.8,29.78,3.0,41.0,16.0,1.0,0.0,5248.0,1.0
1924,0.0,0.0,0.0,0.0,23.0,30.0,0.0,75.0,0.0,30.06,10.0,28.0,13.0,0.0,0.0,0.0,3.0
6205,0.0,0.0,0.0,0.0,39.0,41.0,0.0,93.0,0.0,30.12,10.0,40.0,5.0,0.0,0.0,0.0,4.0
10611,0.0,16.0,0.0,29.7,36.0,50.0,0.0,59.0,29.69,29.67,10.0,44.0,14.0,0.0,0.0,664.0,3.0
11179,0.0,5.0,0.0,29.88,25.0,37.0,0.0,62.0,29.88,29.85,10.0,33.0,21.0,0.0,0.0,1258.0,3.0
2628,0.0,0.0,0.0,0.0,21.0,35.0,0.0,57.0,0.0,30.48,10.0,30.0,3.0,0.0,0.0,0.0,1.0
16854,0.0,16.0,0.0,29.79,30.0,44.0,0.0,58.0,29.78,29.77,10.0,38.0,20.0,0.0,0.0,7347.0,4.0
3492,0.0,0.0,1.0,0.0,49.0,49.0,0.0,100.0,0.0,29.34,0.12,49.0,30.0,0.0,0.0,0.0,5.0
16118,0.0,13.0,0.0,30.12,23.0,40.0,0.0,51.0,30.12,30.09,10.0,34.0,13.0,0.0,0.0,6531.0,3.0
17768,0.0,20.0,0.0,30.35,20.0,36.0,0.0,52.0,30.35,30.32,10.0,30.0,17.0,0.0,0.0,8372.0,1.0
8525,0.0,0.0,0.0,0.0,28.0,33.0,0.0,82.0,0.0,29.98,4.0,31.0,17.0,0.0,1.0,0.0,4.0
7749,0.0,0.0,0.0,0.0,32.0,34.0,0.0,92.0,0.0,30.5,10.0,33.0,8.0,0.0,0.0,0.0,2.0
19555,0.0,7.0,0.0,30.25,23.0,35.0,0.0,61.0,30.25,30.22,10.0,31.0,10.0,0.0,0.0,10233.0,4.0
306,0.0,0.0,0.0,0.0,6.0,25.0,0.0,44.0,0.0,30.32,10.0,20.0,14.0,0.0,0.0,0.0,1.0
19175,0.0,13.0,0.0,30.04,32.0,49.0,0.0,52.0,30.03,30.01,10.0,42.0,24.0,0.0,0.0,9853.0,3.0
2058,0.0,0.0,0.0,0.0,23.0,40.0,0.0,51.0,0.0,30.22,10.0,34.0,11.0,0.0,0.0,0.0,1.0
6508,1.0,0.0,0.0,0.0,51.0,51.0,0.01,100.0,0.0,29.52,0.5,51.0,22.0,0.0,0.0,0.0,6.0
11000,0.0,2.0,0.0,29.81,27.0,39.0,0.0,62.0,29.81,29.78,10.0,34.0,21.0,0.0,0.0,1079.0,1.0
11010,0.0,12.0,0.0,29.94,22.0,43.0,0.0,43.0,29.94,29.91,10.0,35.0,16.0,0.0,0.0,1089.0,2.0
8057,0.0,0.0,0.0,0.0,43.0,50.0,0.0,77.0,0.0,30.21,10.0,47.0,5.0,0.0,0.0,0.0,2.0
12402,0.0,21.0,0.0,30.54,18.0,31.0,0.0,59.0,30.53,30.51,10.0,27.0,8.0,0.0,0.0,2482.0,0.0
7215,0.0,0.0,0.0,0.0,9.0,30.0,0.0,41.0,0.0,30.35,10.0,24.0,20.0,0.0,0.0,0.0,1.0
19289,0.0,6.0,0.0,29.93,47.0,49.0,0.0,93.0,29.93,29.91,10.0,48.0,11.0,0.0,0.0,9967.0,1.0
4231,0.0,0.0,0.0,0.0,22.0,25.0,0.0,88.0,0.0,30.48,10.0,24.0,9.0,0.0,0.0,0.0,4.0
12244,0.0,0.0,0.0,30.17,28.0,39.0,0.0,65.0,30.16,30.14,10.0,35.0,14.0,0.0,0.0,2324.0,3.0
12650,0.0,7.0,0.0,30.49,19.0,28.0,0.0,69.0,30.49,30.47,10.0,25.0,3.0,0.0,0.0,2730.0,3.0
4015,0.0,0.0,0.0,0.0,9.0,18.0,0.0,68.0,0.0,30.63,10.0,16.0,14.0,0.0,0.0,0.0,3.0
1999,0.0,0.0,0.0,0.0,17.0,30.0,0.0,58.0,0.0,30.06,10.0,26.0,9.0,0.0,0.0,0.0,1.0
1656,0.0,0.0,0.0,0.0,-8.0,6.0,0.0,52.0,0.0,30.42,10.0,4.0,21.0,0.0,0.0,0.0,1.0
4395,0.0,0.0,0.0,0.0,22.0,25.0,0.0,88.0,0.0,30.5,10.0,24.0,8.0,0.0,0.0,0.0,4.0
6693,0.0,0.0,0.0,0.0,28.0,44.0,0.0,53.0,0.0,29.72,10.0,38.0,18.0,0.0,0.0,0.0,1.0
8164,1.0,0.0,0.0,0.0,48.0,48.0,0.01,100.0,0.0,30.27,3.0,48.0,3.0,1.0,0.0,0.0,1.0
18201,0.0,23.0,0.0,30.5,31.0,40.0,0.0,70.0,30.5,30.47,10.0,36.0,10.0,0.0,0.0,8805.0,4.0
2903,0.0,0.0,0.0,0.0,43.0,48.0,0.0,83.0,0.0,30.35,10.0,46.0,5.0,0.0,0.0,0.0,3.0
12989,0.0,7.0,0.0,30.13,22.0,31.0,0.0,69.0,30.12,30.11,10.0,28.0,8.0,0.0,0.0,3087.0,1.0
6505,1.0,0.0,0.0,0.0,51.0,51.0,0.01,100.0,0.0,29.52,0.5,51.0,22.0,0.0,0.0,0.0,6.0
1839,0.0,0.0,0.0,0.0,17.0,30.0,0.0,58.0,0.0,30.06,10.0,26.0,9.0,0.0,0.0,0.0,1.0
5181,0.0,0.0,0.0,0.0,19.0,36.0,0.0,50.0,0.0,29.98,10.0,30.0,11.0,0.0,0.0,0.0,2.0
11337,0.0,22.0,0.0,30.13,18.0,33.0,0.0,54.0,30.13,30.11,10.0,28.0,7.0,0.0,0.0,1416.0,2.0
9071,0.0,0.0,0.0,0.0,6.0,18.0,0.0,59.0,0.0,30.29,10.0,15.0,15.0,0.0,0.0,0.0,1.0
8035,1.0,0.0,0.0,0.0,43.0,43.0,0.02,100.0,0.0,30.21,6.0,43.0,0.0,1.0,0.0,0.0,3.0
17238,0.0,6.0,0.0,30.13,24.0,36.0,0.0,62.0,30.12,30.11,10.0,32.0,13.0,0.0,0.0,7772.0,2.0
18049,0.0,19.0,0.0,30.48,28.0,39.0,0.0,65.0,30.48,30.45,10.0,35.0,11.0,0.0,0.0,8653.0,1.0
13464,0.0,15.0,0.0,29.99,29.0,37.0,0.0,73.0,29.99,29.96,10.0,34.0,3.0,0.0,0.0,3565.0,1.0
2531,0.0,0.0,0.0,0.0,27.0,37.0,0.0,67.0,0.0,30.43,10.0,33.0,8.0,0.0,0.0,0.0,1.0
18053,0.0,7.0,0.0,30.49,22.0,36.0,0.0,57.0,30.49,30.47,10.0,31.0,8.0,0.0,0.0,8657.0,3.0
16933,0.0,4.0,0.0,29.24,48.0,48.0,0.0,100.0,29.23,29.22,7.0,48.0,11.0,0.0,0.0,7438.0,3.0
6758,0.0,0.0,0.0,0.0,26.0,42.0,0.0,53.0,0.0,29.9,10.0,36.0,20.0,0.0,0.0,0.0,1.0
9415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14129,0.0,19.0,0.0,30.48,39.0,42.0,0.0,89.0,30.48,30.45,10.0,41.0,9.0,0.0,0.0,4269.0,3.0
8192,1.0,0.0,0.0,0.0,47.0,47.0,0.03,100.0,0.0,30.22,6.0,47.0,8.0,1.0,0.0,0.0,3.0
14090,0.0,12.0,0.0,30.4,35.0,37.0,0.01,93.0,30.4,30.37,9.0,36.0,11.0,1.0,0.0,4218.0,3.0
16953,0.0,17.0,0.0,29.83,30.0,43.0,0.0,60.0,29.82,29.8,10.0,38.0,21.0,0.0,0.0,7460.0,2.0
6577,0.0,0.0,0.0,0.0,37.0,50.0,0.0,61.0,0.0,29.65,10.0,44.0,20.0,0.0,0.0,0.0,1.0
8882,1.0,0.0,0.0,0.0,28.0,30.0,0.01,92.0,0.0,29.96,1.5,29.0,13.0,0.0,1.0,0.0,1.0
11132,0.0,20.0,0.0,30.08,16.0,33.0,0.0,49.0,30.08,30.06,10.0,27.0,10.0,0.0,0.0,1211.0,0.0
5139,0.0,0.0,0.0,0.0,13.0,25.0,0.0,60.0,0.0,30.03,10.0,22.0,8.0,0.0,0.0,0.0,0.0
620,0.0,0.0,0.0,0.0,5.0,22.0,0.0,48.0,0.0,30.37,10.0,18.0,14.0,0.0,0.0,0.0,1.0
11187,0.0,22.0,0.0,30.1,16.0,31.0,0.0,54.0,30.1,30.08,10.0,26.0,9.0,0.0,0.0,1266.0,0.0
12806,0.0,10.0,0.0,30.44,19.0,33.0,0.0,56.0,30.44,30.42,10.0,28.0,3.0,0.0,0.0,2893.0,1.0
7050,0.0,0.0,0.0,0.0,-2.0,35.0,0.0,20.0,0.0,30.38,10.0,25.0,14.0,0.0,0.0,0.0,0.0
898,0.0,0.0,0.0,0.0,0.0,24.0,0.0,35.0,0.0,30.29,10.0,18.0,5.0,0.0,0.0,0.0,3.0
12810,0.0,17.0,0.0,30.27,26.0,32.0,0.0,79.0,30.27,30.24,10.0,30.0,7.0,0.0,0.0,2897.0,1.0
18209,0.0,11.0,0.0,30.46,25.0,41.0,0.0,53.0,30.46,30.43,10.0,35.0,11.0,0.0,0.0,8813.0,1.0
5271,0.0,0.0,0.0,0.0,14.0,25.0,0.0,63.0,0.0,30.06,10.0,22.0,10.0,0.0,0.0,0.0,0.0
532,0.0,0.0,0.0,0.0,7.0,24.0,0.0,48.0,0.0,30.32,10.0,20.0,18.0,0.0,0.0,0.0,1.0
4455,0.0,0.0,0.0,0.0,29.0,36.0,0.0,76.0,0.0,30.42,10.0,33.0,8.0,0.0,0.0,0.0,1.0
12680,0.0,20.0,0.0,30.21,22.0,34.0,0.0,61.0,30.2,30.19,10.0,30.0,9.0,0.0,0.0,2760.0,4.0
12620,0.0,6.0,0.0,30.5,18.0,28.0,0.0,66.0,30.49,30.47,10.0,25.0,5.0,0.0,0.0,2700.0,3.0
13822,0.0,6.0,0.0,30.08,23.0,33.0,0.0,66.0,30.07,30.06,10.0,29.0,15.0,0.0,0.0,3923.0,1.0
11959,0.0,21.0,0.0,30.17,27.0,39.0,0.0,62.0,30.17,30.14,10.0,34.0,15.0,0.0,0.0,2038.0,4.0
19575,0.0,3.0,0.0,30.19,25.0,33.0,0.0,72.0,30.19,30.16,10.0,30.0,3.0,0.0,0.0,10253.0,1.0
7661,0.0,0.0,0.0,0.0,17.0,34.0,0.0,50.0,0.0,30.63,10.0,28.0,9.0,0.0,0.0,0.0,1.0
2452,0.0,0.0,0.0,0.0,33.0,37.0,0.0,86.0,0.0,30.45,10.0,35.0,0.0,0.0,0.0,0.0,4.0
2417,0.0,0.0,0.0,0.0,19.0,26.0,0.0,75.0,0.0,30.42,10.0,24.0,3.0,0.0,0.0,0.0,1.0
19678,0.0,15.0,0.0,30.24,30.0,37.0,0.0,76.0,30.24,30.22,10.0,34.0,5.0,0.0,0.0,10356.0,1.0
9812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14381,0.0,15.0,0.0,30.37,47.0,49.0,0.0,93.0,30.37,30.35,10.0,48.0,10.0,0.0,0.0,4576.0,2.0
19327,0.0,2.0,0.0,29.87,50.0,50.0,0.0,100.0,29.87,29.85,7.0,50.0,9.0,0.0,0.0,10005.0,1.0
1237,0.0,0.0,0.0,0.0,-3.0,9.0,0.0,58.0,0.0,30.14,10.0,7.0,17.0,0.0,0.0,0.0,1.0
3914,0.0,0.0,0.0,0.0,7.0,17.0,0.0,64.0,0.0,30.64,10.0,15.0,14.0,0.0,0.0,0.0,2.0
8878,0.0,0.0,0.0,0.0,17.0,31.0,0.0,56.0,0.0,30.01,10.0,26.0,26.0,0.0,0.0,0.0,3.0
4676,0.0,0.0,0.0,0.0,32.0,34.0,0.0,92.0,0.0,30.16,8.0,33.0,15.0,0.0,0.0,0.0,3.0
14396,0.0,12.0,0.0,30.39,45.0,50.0,0.0,83.0,30.39,30.37,10.0,48.0,11.0,0.0,0.0,4592.0,1.0
19638,0.0,13.0,0.0,30.2,28.0,37.0,0.0,70.0,30.2,30.17,10.0,34.0,3.0,0.0,0.0,10316.0,1.0
8364,0.0,0.0,0.0,0.0,28.0,39.0,0.0,65.0,0.0,30.03,10.0,35.0,17.0,0.0,0.0,0.0,1.0
8331,0.0,0.0,0.0,0.0,43.0,50.0,0.0,77.0,0.0,30.21,10.0,47.0,5.0,0.0,0.0,0.0,2.0
2921,0.0,0.0,0.0,0.0,39.0,40.0,0.0,97.0,0.0,30.35,10.0,40.0,3.0,0.0,0.0,0.0,1.0
12147,0.0,11.0,0.0,30.35,16.0,39.0,0.0,39.0,30.34,30.32,10.0,31.0,20.0,0.0,0.0,2227.0,1.0
19339,0.0,17.0,0.0,30.13,28.0,45.0,0.0,52.0,30.13,30.11,10.0,38.0,16.0,0.0,0.0,10017.0,1.0
6931,0.0,0.0,0.0,0.0,13.0,30.0,0.0,49.0,0.0,30.11,10.0,25.0,18.0,0.0,0.0,0.0,1.0
7514,0.0,0.0,0.0,0.0,3.0,27.0,0.0,35.0,0.0,30.58,10.0,21.0,6.0,0.0,0.0,0.0,3.0
17515,0.0,23.0,0.0,30.14,24.0,37.0,0.0,59.0,30.14,30.11,10.0,32.0,15.0,0.0,0.0,8058.0,1.0
9251,0.0,0.0,0.0,0.0,10.0,29.0,0.0,45.0,0.0,30.16,10.0,24.0,11.0,0.0,0.0,0.0,1.0
12927,0.0,9.0,0.0,30.48,18.0,32.0,0.0,56.0,30.47,30.45,10.0,27.0,0.0,0.0,0.0,3025.0,1.0
13291,0.0,1.0,0.0,30.12,17.0,29.0,0.0,61.0,30.12,30.09,10.0,25.0,8.0,0.0,0.0,3392.0,2.0
4649,1.0,0.0,0.0,0.0,35.0,35.0,0.04,100.0,0.0,30.24,6.0,35.0,7.0,1.0,0.0,0.0,3.0
2209,0.0,0.0,0.0,0.0,24.0,28.0,0.0,85.0,0.0,30.06,10.0,27.0,14.0,0.0,0.0,0.0,1.0
16218,0.0,9.0,0.0,30.15,37.0,41.0,0.0,86.0,30.15,30.12,9.0,39.0,0.0,0.0,0.0,6636.0,1.0
10885,0.0,20.0,0.0,29.73,36.0,48.0,0.0,63.0,29.73,29.7,10.0,43.0,18.0,0.0,0.0,958.0,1.0
9924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13936,0.0,11.0,0.0,30.14,25.0,40.0,0.0,55.0,30.14,30.11,10.0,34.0,14.0,0.0,0.0,4037.0,2.0
12487,0.0,15.0,0.0,30.47,18.0,35.0,0.0,50.0,30.47,30.45,10.0,29.0,15.0,0.0,0.0,2567.0,1.0
7142,0.0,0.0,0.0,0.0,0.0,29.0,0.0,28.0,0.0,30.53,10.0,22.0,10.0,0.0,0.0,0.0,1.0
8291,1.0,0.0,0.0,0.0,48.0,48.0,0.03,100.0,0.0,30.24,6.0,48.0,7.0,1.0,0.0,0.0,4.0
15479,0.0,13.0,0.0,30.05,13.0,36.0,0.0,39.0,30.05,30.03,10.0,29.0,20.0,0.0,0.0,5892.0,1.0
833,0.0,0.0,0.0,0.0,2.0,15.0,0.0,56.0,0.0,30.32,10.0,12.0,9.0,0.0,0.0,0.0,2.0
2596,0.0,0.0,0.0,0.0,19.0,24.0,0.0,81.0,0.0,30.43,10.0,22.0,0.0,0.0,0.0,0.0,1.0
12462,0.0,16.0,0.0,30.49,20.0,34.0,0.0,56.0,30.49,30.47,10.0,29.0,13.0,0.0,0.0,2542.0,2.0
13033,0.0,10.0,0.0,30.15,20.0,37.0,0.0,50.0,30.15,30.12,10.0,31.0,17.0,0.0,0.0,3131.0,1.0
3283,0.0,0.0,0.0,0.0,19.0,32.0,0.0,59.0,0.0,29.85,10.0,28.0,23.0,0.0,0.0,0.0,1.0
10978,0.0,21.0,0.0,30.1,16.0,32.0,0.0,52.0,30.09,30.08,10.0,27.0,10.0,0.0,0.0,1057.0,0.0
15940,0.0,5.0,0.0,30.18,17.0,26.0,0.0,69.0,30.18,30.16,10.0,23.0,6.0,0.0,0.0,6353.0,0.0
11935,0.0,12.0,0.0,30.17,22.0,39.0,0.0,50.0,30.16,30.14,10.0,33.0,18.0,0.0,0.0,2014.0,2.0
7717,0.0,0.0,0.0,0.0,28.0,35.0,0.0,76.0,0.0,30.63,10.0,32.0,11.0,0.0,0.0,0.0,1.0
18529,0.0,15.0,0.0,30.58,30.0,40.0,0.0,68.0,30.58,30.55,10.0,36.0,10.0,0.0,0.0,9133.0,1.0
8590,0.0,0.0,0.0,0.0,28.0,40.0,0.0,63.0,0.0,30.04,10.0,35.0,16.0,0.0,0.0,0.0,1.0
17148,0.0,12.0,0.0,30.12,26.0,43.0,0.0,51.0,30.12,30.09,10.0,36.0,10.0,0.0,0.0,7682.0,1.0
5050,0.0,0.0,0.0,0.0,12.0,32.0,0.0,43.0,0.0,29.93,10.0,26.0,15.0,0.0,0.0,0.0,0.0
2570,0.0,0.0,0.0,0.0,19.0,29.0,0.0,66.0,0.0,30.37,10.0,26.0,5.0,0.0,0.0,0.0,1.0
14978,1.0,17.0,0.0,29.81,40.0,41.0,0.07,96.0,29.8,29.78,3.0,41.0,16.0,1.0,0.0,5250.0,1.0
17391,0.0,3.0,0.0,30.06,25.0,38.0,0.0,60.0,30.06,30.03,10.0,33.0,13.0,0.0,0.0,7925.0,2.0
5293,0.0,0.0,0.0,0.0,16.0,26.0,0.0,66.0,0.0,30.06,10.0,23.0,9.0,0.0,0.0,0.0,2.0
17377,0.0,20.0,0.0,30.1,28.0,40.0,0.0,63.0,30.1,30.08,10.0,35.0,6.0,0.0,0.0,7911.0,3.0
13610,0.0,10.0,0.0,30.15,25.0,38.0,0.0,60.0,30.15,30.12,10.0,33.0,0.0,0.0,0.0,3711.0,2.0
7621,0.0,0.0,0.0,0.0,5.0,25.0,0.0,42.0,0.0,30.64,10.0,20.0,7.0,0.0,0.0,0.0,0.0
2449,0.0,0.0,0.0,0.0,19.0,26.0,0.0,75.0,0.0,30.42,10.0,24.0,3.0,0.0,0.0,0.0,1.0
7487,0.0,0.0,0.0,0.0,29.0,33.0,0.0,85.0,0.0,30.6,10.0,32.0,11.0,0.0,0.0,0.0,1.0
3533,0.0,0.0,0.0,0.0,-3.0,23.0,0.0,32.0,0.0,30.58,10.0,17.0,15.0,0.0,0.0,0.0,1.0
15654,0.0,10.0,0.0,30.04,14.0,34.0,0.0,44.0,30.04,30.01,10.0,28.0,26.0,0.0,0.0,6067.0,1.0
6793,0.0,0.0,0.0,0.0,30.0,38.0,0.0,73.0,0.0,29.75,10.0,35.0,9.0,0.0,0.0,0.0,1.0
7547,0.0,0.0,0.0,0.0,29.0,33.0,0.0,85.0,0.0,30.6,10.0,32.0,11.0,0.0,0.0,0.0,1.0
4301,0.0,0.0,0.0,0.0,32.0,37.0,0.0,82.0,0.0,30.4,10.0,35.0,7.0,0.0,0.0,0.0,1.0
13311,0.0,4.0,0.0,30.18,21.0,28.0,0.0,75.0,30.18,30.16,10.0,26.0,5.0,0.0,0.0,3412.0,0.0
5169,0.0,0.0,0.0,0.0,23.0,32.0,0.0,69.0,0.0,29.98,10.0,29.0,6.0,0.0,0.0,0.0,1.0
11416,0.0,8.0,0.0,30.13,21.0,32.0,0.0,64.0,30.12,30.11,10.0,28.0,10.0,0.0,0.0,1495.0,1.0
429,0.0,0.0,0.0,0.0,2.0,14.0,0.0,58.0,0.0,30.38,10.0,11.0,16.0,0.0,0.0,0.0,1.0
2966,0.0,0.0,0.0,0.0,37.0,38.0,0.0,97.0,0.0,30.35,10.0,38.0,0.0,0.0,0.0,0.0,1.0
8309,0.0,0.0,0.0,0.0,40.0,47.0,0.0,77.0,0.0,30.22,10.0,44.0,5.0,0.0,0.0,0.0,3.0
9389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4959,0.0,0.0,0.0,0.0,8.0,23.0,0.0,53.0,0.0,30.03,10.0,19.0,13.0,0.0,0.0,0.0,1.0
15661,0.0,0.0,0.0,29.78,25.0,40.0,0.0,55.0,29.78,29.75,10.0,34.0,24.0,0.0,0.0,6074.0,3.0
2115,0.0,0.0,0.0,0.0,23.0,29.0,0.0,78.0,0.0,30.03,10.0,27.0,13.0,0.0,0.0,0.0,2.0
3344,0.0,0.0,0.0,0.0,5.0,21.0,0.0,50.0,0.0,30.35,10.0,17.0,21.0,0.0,0.0,0.0,0.0
4900,0.0,0.0,0.0,0.0,9.0,19.0,0.0,65.0,0.0,30.08,10.0,16.0,6.0,0.0,0.0,0.0,1.0
2060,0.0,0.0,0.0,0.0,22.0,39.0,0.0,50.0,0.0,30.24,10.0,33.0,14.0,0.0,0.0,0.0,3.0
8614,0.0,0.0,0.0,0.0,29.0,41.0,0.0,62.0,0.0,30.06,10.0,36.0,18.0,0.0,0.0,0.0,1.0
17234,0.0,17.0,0.0,30.11,30.0,41.0,0.0,65.0,30.11,30.09,10.0,37.0,8.0,0.0,0.0,7768.0,3.0
14549,0.0,18.0,0.0,30.35,48.0,48.0,0.01,100.0,30.34,30.32,10.0,48.0,7.0,1.0,0.0,4764.0,3.0
13818,0.0,19.0,0.0,30.24,24.0,35.0,0.0,64.0,30.24,30.22,10.0,31.0,5.0,0.0,0.0,3919.0,1.0
6921,0.0,0.0,0.0,0.0,24.0,43.0,0.0,47.0,0.0,29.95,10.0,36.0,21.0,0.0,0.0,0.0,2.0
2249,0.0,0.0,0.0,0.0,27.0,34.0,0.0,75.0,0.0,30.14,10.0,31.0,16.0,0.0,0.0,0.0,1.0
18258,0.0,17.0,0.0,30.47,29.0,38.0,0.0,70.0,30.47,30.45,10.0,35.0,8.0,0.0,0.0,8862.0,1.0
13535,0.0,12.0,0.0,30.06,27.0,40.0,0.0,60.0,30.06,30.03,10.0,35.0,6.0,0.0,0.0,3636.0,2.0
260,0.0,0.0,0.0,0.0,-3.0,13.0,0.0,49.0,0.0,30.37,10.0,10.0,24.0,0.0,0.0,0.0,1.0
